timestamp,max_waiting_duration
2024-08-08 21:17:17.314694,50
2024-08-08 21:17:17.332464,52
2024-08-08 21:17:17.348660,54
2024-08-08 21:17:17.366249,1
2024-08-08 21:17:17.366545,0
2024-08-08 21:17:17.382919,2
2024-08-08 21:17:17.400520,4
2024-08-08 21:17:17.416697,6
2024-08-08 21:17:17.434362,8
2024-08-08 21:17:17.450574,10
2024-08-08 21:17:17.468076,12
2024-08-08 21:17:17.485285,14
2024-08-08 21:17:17.501688,16
2024-08-08 21:17:17.518989,18
2024-08-08 21:17:17.536562,20
2024-08-08 21:17:17.553968,22
2024-08-08 21:17:17.571458,1
2024-08-08 21:17:17.571618,0
2024-08-08 21:17:17.587199,2
2024-08-08 21:17:17.603730,4
2024-08-08 21:17:17.620234,6
2024-08-08 21:17:17.637090,8
2024-08-08 21:17:17.653410,10
2024-08-08 21:17:17.669192,12
2024-08-08 21:17:17.685676,14
2024-08-08 21:17:17.703290,16
2024-08-08 21:17:17.719636,18
2024-08-08 21:17:17.737449,20
2024-08-08 21:17:17.753815,22
2024-08-08 21:17:17.770502,24
2024-08-08 21:17:17.786481,0
2024-08-08 21:17:17.971786,2
2024-08-08 21:17:17.988111,4
2024-08-08 21:17:18.005093,6
2024-08-08 21:17:18.021624,8
2024-08-08 21:17:18.038678,10
2024-08-08 21:17:18.055756,12
2024-08-08 21:17:18.072983,14
2024-08-08 21:17:18.089346,16
2024-08-08 21:17:18.105900,18
2024-08-08 21:17:18.123392,20
2024-08-08 21:17:18.140061,22
2024-08-08 21:17:18.156574,24
2024-08-08 21:17:18.173878,26
2024-08-08 21:17:18.191455,0
2024-08-08 21:17:18.191618,2
2024-08-08 21:17:18.208062,4
2024-08-08 21:17:18.223661,6
2024-08-08 21:17:18.241191,8
2024-08-08 21:17:18.257731,10
2024-08-08 21:17:18.275240,12
2024-08-08 21:17:18.291970,14
2024-08-08 21:17:18.309466,16
2024-08-08 21:17:18.326025,18
2024-08-08 21:17:18.342595,20
2024-08-08 21:17:18.360033,22
2024-08-08 21:17:18.376776,24
2024-08-08 21:17:18.394545,0
2024-08-08 21:17:18.579472,2
2024-08-08 21:17:18.595488,0
2024-08-08 21:17:18.883369,2
2024-08-08 21:17:18.899729,4
2024-08-08 21:17:18.917358,6
2024-08-08 21:17:18.934508,8
2024-08-08 21:17:18.950559,10
2024-08-08 21:17:18.968347,12
2024-08-08 21:17:18.984736,14
2024-08-08 21:17:19.002216,16
2024-08-08 21:17:19.018540,18
2024-08-08 21:17:19.036116,20
2024-08-08 21:17:19.053524,22
2024-08-08 21:17:19.070340,24
2024-08-08 21:17:19.086778,26
2024-08-08 21:17:19.104318,28
2024-08-08 21:17:19.120879,30
2024-08-08 21:17:19.137404,32
2024-08-08 21:17:19.154234,34
2024-08-08 21:17:19.170558,36
2024-08-08 21:17:19.188322,38
2024-08-08 21:17:19.205369,1
2024-08-08 21:17:19.205672,0
2024-08-08 21:17:19.374312,2
2024-08-08 21:17:19.391547,4
2024-08-08 21:17:19.408564,6
2024-08-08 21:17:19.424666,8
2024-08-08 21:17:19.441742,10
2024-08-08 21:17:19.458979,12
2024-08-08 21:17:19.476279,14
2024-08-08 21:17:19.493374,16
2024-08-08 21:17:19.510538,18
2024-08-08 21:17:19.526701,20
2024-08-08 21:17:19.543359,22
2024-08-08 21:17:19.560476,24
2024-08-08 21:17:19.576543,26
2024-08-08 21:17:19.592585,28
2024-08-08 21:17:19.609939,1
2024-08-08 21:17:19.610135,2
2024-08-08 21:17:19.626713,4
2024-08-08 21:17:19.644163,6
2024-08-08 21:17:19.660505,8
2024-08-08 21:17:19.676750,10
2024-08-08 21:17:19.693989,12
2024-08-08 21:17:19.710680,14
2024-08-08 21:17:19.727738,16
2024-08-08 21:17:19.744861,18
2024-08-08 21:17:19.761857,20
2024-08-08 21:17:19.779410,22
2024-08-08 21:17:19.795323,24
2024-08-08 21:17:19.812227,0
2024-08-08 21:17:19.930695,2
2024-08-08 21:17:19.948469,4
2024-08-08 21:17:19.965302,6
2024-08-08 21:17:19.981773,8
2024-08-08 21:17:19.998814,10
2024-08-08 21:17:20.015277,12
2024-08-08 21:17:20.032275,14
2024-08-08 21:17:20.048656,16
2024-08-08 21:17:20.066364,18
2024-08-08 21:17:20.082915,20
2024-08-08 21:17:20.099916,22
2024-08-08 21:17:20.116861,24
2024-08-08 21:17:20.134105,26
2024-08-08 21:17:20.151167,28
2024-08-08 21:17:20.168461,30
2024-08-08 21:17:20.184484,32
2024-08-08 21:17:20.200430,34
2024-08-08 21:17:20.217025,0
2024-08-08 21:17:20.556561,2
2024-08-08 21:17:20.574041,4
2024-08-08 21:17:20.591497,6
2024-08-08 21:17:20.607843,8
2024-08-08 21:17:20.625484,10
2024-08-08 21:17:20.642026,12
2024-08-08 21:17:20.659483,14
2024-08-08 21:17:20.675824,16
2024-08-08 21:17:20.693207,18
2024-08-08 21:17:20.709740,20
2024-08-08 21:17:20.727301,22
2024-08-08 21:17:20.744193,24
2024-08-08 21:17:20.760742,26
2024-08-08 21:17:20.777589,28
2024-08-08 21:17:20.795507,30
2024-08-08 21:17:20.812038,32
2024-08-08 21:17:20.829164,1
2024-08-08 21:17:20.829488,0
2024-08-08 21:17:20.981366,2
2024-08-08 21:17:20.998412,4
2024-08-08 21:17:21.015424,6
2024-08-08 21:17:21.031709,8
2024-08-08 21:17:21.048929,10
2024-08-08 21:17:21.065936,12
2024-08-08 21:17:21.083116,14
2024-08-08 21:17:21.100012,16
2024-08-08 21:17:21.117508,18
2024-08-08 21:17:21.134005,20
2024-08-08 21:17:21.151385,22
2024-08-08 21:17:21.167900,24
2024-08-08 21:17:21.185037,26
2024-08-08 21:17:21.201652,28
2024-08-08 21:17:21.219314,30
2024-08-08 21:17:21.236343,1
2024-08-08 21:17:21.236565,0
2024-08-08 21:17:21.286767,2
2024-08-08 21:17:21.304468,4
2024-08-08 21:17:21.320876,6
2024-08-08 21:17:21.338494,8
2024-08-08 21:17:21.354896,10
2024-08-08 21:17:21.372420,12
2024-08-08 21:17:21.388610,14
2024-08-08 21:17:21.406353,16
2024-08-08 21:17:21.423176,18
2024-08-08 21:17:21.440510,20
2024-08-08 21:17:21.456857,22
2024-08-08 21:17:21.474062,24
2024-08-08 21:17:21.490605,26
2024-08-08 21:17:21.508212,28
2024-08-08 21:17:21.524657,30
2024-08-08 21:17:21.542314,32
2024-08-08 21:17:21.559031,34
2024-08-08 21:17:21.576346,36
2024-08-08 21:17:21.592275,38
2024-08-08 21:17:21.608055,40
2024-08-08 21:17:21.625472,42
2024-08-08 21:17:21.641853,1
2024-08-08 21:17:21.642201,0
2024-08-08 21:17:21.676344,2
2024-08-08 21:17:21.693081,4
2024-08-08 21:17:21.710267,6
2024-08-08 21:17:21.726612,8
2024-08-08 21:17:21.743323,10
2024-08-08 21:17:21.759888,12
2024-08-08 21:17:21.777524,14
2024-08-08 21:17:21.794041,16
2024-08-08 21:17:21.811395,18
2024-08-08 21:17:21.828064,20
2024-08-08 21:17:21.845048,1
2024-08-08 21:17:21.845224,0
2024-08-08 21:17:22.046202,2
2024-08-08 21:17:22.063057,4
2024-08-08 21:17:22.080001,6
2024-08-08 21:17:22.096701,8
2024-08-08 21:17:22.113793,10
2024-08-08 21:17:22.130724,12
2024-08-08 21:17:22.147596,14
2024-08-08 21:17:22.163634,16
2024-08-08 21:17:22.181297,18
2024-08-08 21:17:22.198021,20
2024-08-08 21:17:22.214409,22
2024-08-08 21:17:22.231188,24
2024-08-08 21:17:22.248329,26
2024-08-08 21:17:22.265526,28
2024-08-08 21:17:22.281782,30
2024-08-08 21:17:22.298307,32
2024-08-08 21:17:22.314783,34
2024-08-08 21:17:22.331776,36
2024-08-08 21:17:22.348609,38
2024-08-08 21:17:22.365572,40
2024-08-08 21:17:22.382944,42
2024-08-08 21:17:22.400227,44
2024-08-08 21:17:22.416661,46
2024-08-08 21:17:22.434215,48
2024-08-08 21:17:22.450711,1
2024-08-08 21:17:22.451030,0
2024-08-08 21:17:22.500889,2
2024-08-08 21:17:22.518165,4
2024-08-08 21:17:22.535439,6
2024-08-08 21:17:22.551690,8
2024-08-08 21:17:22.568974,10
2024-08-08 21:17:22.586681,12
2024-08-08 21:17:22.604321,14
2024-08-08 21:17:22.620931,16
2024-08-08 21:17:22.638120,18
2024-08-08 21:17:22.654725,20
2024-08-08 21:17:22.672115,22
2024-08-08 21:17:22.688867,24
2024-08-08 21:17:22.706386,26
2024-08-08 21:17:22.722558,28
2024-08-08 21:17:22.740502,30
2024-08-08 21:17:22.757445,32
2024-08-08 21:17:22.773903,34
2024-08-08 21:17:22.790564,36
2024-08-08 21:17:22.808208,38
2024-08-08 21:17:22.824986,40
2024-08-08 21:17:22.841434,42
2024-08-08 21:17:22.858061,1
2024-08-08 21:17:22.858251,0
2024-08-08 21:17:23.060496,2
2024-08-08 21:17:23.076771,4
2024-08-08 21:17:23.094360,6
2024-08-08 21:17:23.110449,8
2024-08-08 21:17:23.126865,10
2024-08-08 21:17:23.144282,12
2024-08-08 21:17:23.160608,14
2024-08-08 21:17:23.178071,16
2024-08-08 21:17:23.194659,18
2024-08-08 21:17:23.211343,20
2024-08-08 21:17:23.228010,22
2024-08-08 21:17:23.244998,24
2024-08-08 21:17:23.261325,0
2024-08-08 21:17:23.261499,2
2024-08-08 21:17:23.278273,4
2024-08-08 21:17:23.295047,6
2024-08-08 21:17:23.312044,8
2024-08-08 21:17:23.328244,10
2024-08-08 21:17:23.344532,12
2024-08-08 21:17:23.361674,14
2024-08-08 21:17:23.379331,16
2024-08-08 21:17:23.395268,18
2024-08-08 21:17:23.412628,20
2024-08-08 21:17:23.428869,22
2024-08-08 21:17:23.446469,24
2024-08-08 21:17:23.462590,26
2024-08-08 21:17:23.480065,28
2024-08-08 21:17:23.497388,30
2024-08-08 21:17:23.514107,32
2024-08-08 21:17:23.530610,34
2024-08-08 21:17:23.548401,36
2024-08-08 21:17:23.564904,38
2024-08-08 21:17:23.581548,40
2024-08-08 21:17:23.598520,42
2024-08-08 21:17:23.615310,44
2024-08-08 21:17:23.632220,46
2024-08-08 21:17:23.648812,48
2024-08-08 21:17:23.665605,50
2024-08-08 21:17:23.682314,52
2024-08-08 21:17:23.698021,54
2024-08-08 21:17:23.714452,56
2024-08-08 21:17:23.730269,58
2024-08-08 21:17:23.746819,60
2024-08-08 21:17:23.764401,62
2024-08-08 21:17:23.780975,64
2024-08-08 21:17:23.797574,66
2024-08-08 21:17:23.815109,68
2024-08-08 21:17:23.831849,70
2024-08-08 21:17:23.848713,72
2024-08-08 21:17:23.865591,74
2024-08-08 21:17:23.883331,76
2024-08-08 21:17:23.900263,78
2024-08-08 21:17:23.916272,80
2024-08-08 21:17:23.932833,82
2024-08-08 21:17:23.950463,84
2024-08-08 21:17:23.967359,86
2024-08-08 21:17:23.983955,88
2024-08-08 21:17:24.001008,90
2024-08-08 21:17:24.017557,92
2024-08-08 21:17:24.034717,94
2024-08-08 21:17:24.051861,96
2024-08-08 21:17:24.068929,98
2024-08-08 21:17:24.085602,100
2024-08-08 21:17:24.103541,102
2024-08-08 21:17:24.121594,104
2024-08-08 21:17:24.137463,106
2024-08-08 21:17:24.153332,108
2024-08-08 21:17:24.169816,110
2024-08-08 21:17:24.186970,112
2024-08-08 21:17:24.204154,114
2024-08-08 21:17:24.221087,116
2024-08-08 21:17:24.238230,118
2024-08-08 21:17:24.255267,120
2024-08-08 21:17:24.272310,122
2024-08-08 21:17:24.289365,124
2024-08-08 21:17:24.305441,126
2024-08-08 21:17:24.321411,128
2024-08-08 21:17:24.337582,130
2024-08-08 21:17:24.353589,132
2024-08-08 21:17:24.370663,134
2024-08-08 21:17:24.387458,136
2024-08-08 21:17:24.403214,138
2024-08-08 21:17:24.419915,140
2024-08-08 21:17:24.437052,142
2024-08-08 21:17:24.453861,144
2024-08-08 21:17:24.470791,146
2024-08-08 21:17:24.487991,148
2024-08-08 21:17:24.505398,150
2024-08-08 21:17:24.521552,152
2024-08-08 21:17:24.538974,154
2024-08-08 21:17:24.556200,156
2024-08-08 21:17:24.572514,158
2024-08-08 21:17:24.588808,160
2024-08-08 21:17:24.606288,162
2024-08-08 21:17:24.622535,164
2024-08-08 21:17:24.638807,166
2024-08-08 21:17:24.656105,168
2024-08-08 21:17:24.673373,170
2024-08-08 21:17:24.690243,172
2024-08-08 21:17:24.706467,174
2024-08-08 21:17:24.722829,176
2024-08-08 21:17:24.739351,178
2024-08-08 21:17:24.755724,180
2024-08-08 21:17:24.772644,182
2024-08-08 21:17:24.789081,184
2024-08-08 21:17:24.805467,186
2024-08-08 21:17:24.821604,188
2024-08-08 21:17:24.838866,190
2024-08-08 21:17:24.856485,192
2024-08-08 21:17:24.872640,194
2024-08-08 21:17:24.890178,196
2024-08-08 21:17:24.906381,198
2024-08-08 21:17:24.922697,200
2024-08-08 21:17:24.939481,202
2024-08-08 21:17:24.955501,204
2024-08-08 21:17:24.971383,206
2024-08-08 21:17:24.987549,208
2024-08-08 21:17:25.004562,210
2024-08-08 21:17:25.021855,212
2024-08-08 21:17:25.039313,214
2024-08-08 21:17:25.055653,216
2024-08-08 21:17:25.072931,218
2024-08-08 21:17:25.089599,220
2024-08-08 21:17:25.106732,222
2024-08-08 21:17:25.123826,224
2024-08-08 21:17:25.141382,226
2024-08-08 21:17:25.157563,228
2024-08-08 21:17:25.174899,230
2024-08-08 21:17:25.192451,232
2024-08-08 21:17:25.208884,234
2024-08-08 21:17:25.226186,236
2024-08-08 21:17:25.243319,238
2024-08-08 21:17:25.259410,240
2024-08-08 21:17:25.275151,242
2024-08-08 21:17:25.292251,244
2024-08-08 21:17:25.308979,246
2024-08-08 21:17:25.326040,248
2024-08-08 21:17:25.343295,250
2024-08-08 21:17:25.359641,252
2024-08-08 21:17:25.376831,254
2024-08-08 21:17:25.394326,256
2024-08-08 21:17:25.410261,258
2024-08-08 21:17:25.426388,260
2024-08-08 21:17:25.442423,262
2024-08-08 21:17:25.458964,264
2024-08-08 21:17:25.475102,266
2024-08-08 21:17:25.492041,268
2024-08-08 21:17:25.509422,270
2024-08-08 21:17:25.525559,272
2024-08-08 21:17:25.542823,274
2024-08-08 21:17:25.560250,276
2024-08-08 21:17:25.576547,278
2024-08-08 21:17:25.593997,280
2024-08-08 21:17:25.611131,282
2024-08-08 21:17:25.627248,284
2024-08-08 21:17:25.644122,286
2024-08-08 21:17:25.660300,288
2024-08-08 21:17:25.676677,290
2024-08-08 21:17:25.693748,292
2024-08-08 21:17:25.711525,294
2024-08-08 21:17:25.728108,296
2024-08-08 21:17:25.744709,298
2024-08-08 21:17:25.762377,300
2024-08-08 21:17:25.778172,302
2024-08-08 21:17:25.794915,304
2024-08-08 21:17:25.811763,306
2024-08-08 21:17:25.829261,308
2024-08-08 21:17:25.845734,310
2024-08-08 21:17:25.863273,312
2024-08-08 21:17:25.879193,314
2024-08-08 21:17:25.895929,316
2024-08-08 21:17:25.912482,318
2024-08-08 21:17:25.928829,320
2024-08-08 21:17:25.945330,322
2024-08-08 21:17:25.961897,324
2024-08-08 21:17:25.979087,326
2024-08-08 21:17:25.995856,328
2024-08-08 21:17:26.012622,330
2024-08-08 21:17:26.030373,332
2024-08-08 21:17:26.046289,334
2024-08-08 21:17:26.063099,336
2024-08-08 21:17:26.079927,338
2024-08-08 21:17:26.097047,340
2024-08-08 21:17:26.113629,342
2024-08-08 21:17:26.130508,344
2024-08-08 21:17:26.147288,346
2024-08-08 21:17:26.164003,348
2024-08-08 21:17:26.180622,350
2024-08-08 21:17:26.198175,352
2024-08-08 21:17:26.214771,354
2024-08-08 21:17:26.232040,356
2024-08-08 21:17:26.248094,358
2024-08-08 21:17:26.264188,360
2024-08-08 21:17:26.280847,362
2024-08-08 21:17:26.297523,364
2024-08-08 21:17:26.314231,366
2024-08-08 21:17:26.330890,368
2024-08-08 21:17:26.347522,370
2024-08-08 21:17:26.363224,372
2024-08-08 21:17:26.380017,374
2024-08-08 21:17:26.396779,376
2024-08-08 21:17:26.413716,378
2024-08-08 21:17:26.431408,380
2024-08-08 21:17:26.447535,382
2024-08-08 21:17:26.463179,384
2024-08-08 21:17:26.479306,386
2024-08-08 21:17:26.495815,388
2024-08-08 21:17:26.512563,390
2024-08-08 21:17:26.529952,392
2024-08-08 21:17:26.546338,394
2024-08-08 21:17:26.562907,396
2024-08-08 21:17:26.579399,398
2024-08-08 21:17:26.595897,400
2024-08-08 21:17:26.613134,402
2024-08-08 21:17:26.629514,404
2024-08-08 21:17:26.645179,406
2024-08-08 21:17:26.661759,408
2024-08-08 21:17:26.679035,410
2024-08-08 21:17:26.695671,412
2024-08-08 21:17:26.713384,414
2024-08-08 21:17:26.729812,416
2024-08-08 21:17:26.747246,418
2024-08-08 21:17:26.764190,420
2024-08-08 21:17:26.780807,422
2024-08-08 21:17:26.797632,424
2024-08-08 21:17:26.814870,426
2024-08-08 21:17:26.831285,428
2024-08-08 21:17:26.847559,430
2024-08-08 21:17:26.864190,432
2024-08-08 21:17:26.880838,434
2024-08-08 21:17:26.897577,436
2024-08-08 21:17:26.915262,438
2024-08-08 21:17:26.932164,440
2024-08-08 21:17:26.947948,442
2024-08-08 21:17:26.964594,444
2024-08-08 21:17:26.982457,446
2024-08-08 21:17:26.998282,448
2024-08-08 21:17:27.014542,450
2024-08-08 21:17:27.032111,452
2024-08-08 21:17:27.048636,454
2024-08-08 21:17:27.065549,456
2024-08-08 21:17:27.082820,458
2024-08-08 21:17:27.100292,460
2024-08-08 21:17:27.116494,462
2024-08-08 21:17:27.132968,464
2024-08-08 21:17:27.149729,466
2024-08-08 21:17:27.165902,468
2024-08-08 21:17:27.182601,470
2024-08-08 21:17:27.200340,472
2024-08-08 21:17:27.216755,474
2024-08-08 21:17:27.233424,476
2024-08-08 21:17:27.249931,478
2024-08-08 21:17:27.266573,480
2024-08-08 21:17:27.283958,482
2024-08-08 21:17:27.300442,484
2024-08-08 21:17:27.316664,486
2024-08-08 21:17:27.333659,488
2024-08-08 21:17:27.351271,490
2024-08-08 21:17:27.367862,492
2024-08-08 21:17:27.385384,494
2024-08-08 21:17:27.401802,496
2024-08-08 21:17:27.419247,498
2024-08-08 21:17:27.435608,500
2024-08-08 21:17:27.453117,502
2024-08-08 21:17:27.469493,504
2024-08-08 21:17:27.485823,506
2024-08-08 21:17:27.503105,508
2024-08-08 21:17:27.519759,510
2024-08-08 21:17:27.536345,512
2024-08-08 21:17:27.553013,514
2024-08-08 21:17:27.569458,516
2024-08-08 21:17:27.585171,518
2024-08-08 21:17:27.601388,520
2024-08-08 21:17:27.617999,522
2024-08-08 21:17:27.634310,524
2024-08-08 21:17:27.650722,526
2024-08-08 21:17:27.668133,528
2024-08-08 21:17:27.684688,530
2024-08-08 21:17:27.701320,532
2024-08-08 21:17:27.717912,534
2024-08-08 21:17:27.734375,536
2024-08-08 21:17:27.751159,538
2024-08-08 21:17:27.767859,540
2024-08-08 21:17:27.784707,542
2024-08-08 21:17:27.802301,544
2024-08-08 21:17:27.819193,546
2024-08-08 21:17:27.835583,548
2024-08-08 21:17:27.853369,550
2024-08-08 21:17:27.870027,552
2024-08-08 21:17:27.887002,554
2024-08-08 21:17:27.903626,556
2024-08-08 21:17:27.920509,558
2024-08-08 21:17:27.936820,560
2024-08-08 21:17:27.953529,562
2024-08-08 21:17:27.971132,564
2024-08-08 21:17:27.987905,566
2024-08-08 21:17:28.004308,568
2024-08-08 21:17:28.020662,570
2024-08-08 21:17:28.037299,572
2024-08-08 21:17:28.053809,574
2024-08-08 21:17:28.070601,576
2024-08-08 21:17:28.087791,578
2024-08-08 21:17:28.104853,580
2024-08-08 21:17:28.121653,582
2024-08-08 21:17:28.138476,584
2024-08-08 21:17:28.154602,586
2024-08-08 21:17:28.171297,588
2024-08-08 21:17:28.188142,590
2024-08-08 21:17:28.205121,592
2024-08-08 21:17:28.221971,594
2024-08-08 21:17:28.238587,596
2024-08-08 21:17:28.255525,598
2024-08-08 21:17:28.272693,600
2024-08-08 21:17:28.289198,602
2024-08-08 21:17:28.305688,604
2024-08-08 21:17:28.322152,606
2024-08-08 21:17:28.338687,608
2024-08-08 21:17:28.355268,610
2024-08-08 21:17:28.371250,612
2024-08-08 21:17:28.388060,614
2024-08-08 21:17:28.404591,616
2024-08-08 21:17:28.421361,618
2024-08-08 21:17:28.438001,620
2024-08-08 21:17:28.454721,622
2024-08-08 21:17:28.471469,624
2024-08-08 21:17:28.487153,626
2024-08-08 21:17:28.503936,628
2024-08-08 21:17:28.521170,630
2024-08-08 21:17:28.537981,632
2024-08-08 21:17:28.554915,634
2024-08-08 21:17:28.572171,636
2024-08-08 21:17:28.588322,638
2024-08-08 21:17:28.603742,640
2024-08-08 21:17:28.620853,642
2024-08-08 21:17:28.637912,644
2024-08-08 21:17:28.654637,646
2024-08-08 21:17:28.672136,648
2024-08-08 21:17:28.689025,650
2024-08-08 21:17:28.706036,652
2024-08-08 21:17:28.722567,654
2024-08-08 21:17:28.739238,656
2024-08-08 21:17:28.755629,658
2024-08-08 21:17:28.772673,660
2024-08-08 21:17:28.789178,662
2024-08-08 21:17:28.805975,664
2024-08-08 21:17:28.822510,666
2024-08-08 21:17:28.839187,668
2024-08-08 21:17:28.855850,670
2024-08-08 21:17:28.873023,672
2024-08-08 21:17:28.889172,674
2024-08-08 21:17:28.905876,676
2024-08-08 21:17:28.922503,678
2024-08-08 21:17:28.939675,680
2024-08-08 21:17:28.956859,682
2024-08-08 21:17:28.974119,684
2024-08-08 21:17:28.990414,686
2024-08-08 21:17:29.005860,688
2024-08-08 21:17:29.022516,690
2024-08-08 21:17:29.039521,692
2024-08-08 21:17:29.057044,694
2024-08-08 21:17:29.073481,696
2024-08-08 21:17:29.089556,698
2024-08-08 21:17:29.106543,700
2024-08-08 21:17:29.123965,702
2024-08-08 21:17:29.140557,704
2024-08-08 21:17:29.157504,706
2024-08-08 21:17:29.174240,708
2024-08-08 21:17:29.190224,710
2024-08-08 21:17:29.207030,712
2024-08-08 21:17:29.224164,714
2024-08-08 21:17:29.240996,716
2024-08-08 21:17:29.257656,718
2024-08-08 21:17:29.274954,720
2024-08-08 21:17:29.292130,722
2024-08-08 21:17:29.308181,724
2024-08-08 21:17:29.324272,726
2024-08-08 21:17:29.341012,728
2024-08-08 21:17:29.357324,730
2024-08-08 21:17:29.373160,732
2024-08-08 21:17:29.390080,734
2024-08-08 21:17:29.407076,736
2024-08-08 21:17:29.424083,738
2024-08-08 21:17:29.440934,740
2024-08-08 21:17:29.458163,742
2024-08-08 21:17:29.474500,744
2024-08-08 21:17:29.490600,746
2024-08-08 21:17:29.507628,748
2024-08-08 21:17:29.524609,750
2024-08-08 21:17:29.541936,752
2024-08-08 21:17:29.558816,754
2024-08-08 21:17:29.576119,756
2024-08-08 21:17:29.592241,758
2024-08-08 21:17:29.609231,760
2024-08-08 21:17:29.626094,762
2024-08-08 21:17:29.642996,764
2024-08-08 21:17:29.659726,766
2024-08-08 21:17:29.676678,768
2024-08-08 21:17:29.693746,770
2024-08-08 21:17:29.710051,772
2024-08-08 21:17:29.727028,774
2024-08-08 21:17:29.744244,776
2024-08-08 21:17:29.760385,778
2024-08-08 21:17:29.776497,780
2024-08-08 21:17:29.793282,782
2024-08-08 21:17:29.809356,784
2024-08-08 21:17:29.825986,786
2024-08-08 21:17:29.843078,788
2024-08-08 21:17:29.859395,790
2024-08-08 21:17:29.875158,792
2024-08-08 21:17:29.891855,794
2024-08-08 21:17:29.909175,796
2024-08-08 21:17:29.926245,798
2024-08-08 21:17:29.942411,800
2024-08-08 21:17:29.958157,802
2024-08-08 21:17:29.974308,804
2024-08-08 21:17:29.990483,806
2024-08-08 21:17:30.006698,808
2024-08-08 21:17:30.023566,810
2024-08-08 21:17:30.040698,812
2024-08-08 21:17:30.057474,814
2024-08-08 21:17:30.073406,816
2024-08-08 21:17:30.090289,818
2024-08-08 21:17:30.107113,820
2024-08-08 21:17:30.123179,822
2024-08-08 21:17:30.139163,824
2024-08-08 21:17:30.155229,826
2024-08-08 21:17:30.171364,828
2024-08-08 21:17:30.187167,830
2024-08-08 21:17:30.203276,832
2024-08-08 21:17:30.219211,834
2024-08-08 21:17:30.236016,836
2024-08-08 21:17:30.253201,838
2024-08-08 21:17:30.269463,840
2024-08-08 21:17:30.285186,842
2024-08-08 21:17:30.301502,844
2024-08-08 21:17:30.317599,846
2024-08-08 21:17:30.334787,848
2024-08-08 21:17:30.351344,850
2024-08-08 21:17:30.367712,852
2024-08-08 21:17:30.385126,854
2024-08-08 21:17:30.401240,856
2024-08-08 21:17:30.417719,858
2024-08-08 21:17:30.435169,860
2024-08-08 21:17:30.451364,862
2024-08-08 21:17:30.467715,864
2024-08-08 21:17:30.484418,866
2024-08-08 21:17:30.500946,868
2024-08-08 21:17:30.517242,870
2024-08-08 21:17:30.533360,872
2024-08-08 21:17:30.549479,874
2024-08-08 21:17:30.565629,876
2024-08-08 21:17:30.582755,878
2024-08-08 21:17:30.600097,880
2024-08-08 21:17:30.616322,882
2024-08-08 21:17:30.632546,884
2024-08-08 21:17:30.649836,886
2024-08-08 21:17:30.666253,888
2024-08-08 21:17:30.682082,890
2024-08-08 21:17:30.698907,892
2024-08-08 21:17:30.715261,894
2024-08-08 21:17:30.731702,896
2024-08-08 21:17:30.749674,898
2024-08-08 21:17:30.765163,900
2024-08-08 21:17:30.781236,902
2024-08-08 21:17:30.797747,904
2024-08-08 21:17:30.815166,906
2024-08-08 21:17:30.831637,908
2024-08-08 21:17:30.849147,910
2024-08-08 21:17:30.865072,912
2024-08-08 21:17:30.881754,914
2024-08-08 21:17:30.898698,916
2024-08-08 21:17:30.916239,918
2024-08-08 21:17:30.932725,920
2024-08-08 21:17:30.949169,922
2024-08-08 21:17:30.965379,924
2024-08-08 21:17:30.981913,926
2024-08-08 21:17:30.998340,928
2024-08-08 21:17:31.014652,930
2024-08-08 21:17:31.031179,932
2024-08-08 21:17:31.047455,1
2024-08-08 21:17:31.047619,0
2024-08-08 21:17:31.178056,2
2024-08-08 21:17:31.194646,4
2024-08-08 21:17:31.211855,6
2024-08-08 21:17:31.228573,8
2024-08-08 21:17:31.245267,10
2024-08-08 21:17:31.262084,12
2024-08-08 21:17:31.278825,14
2024-08-08 21:17:31.295508,16
2024-08-08 21:17:31.311477,18
2024-08-08 21:17:31.326716,20
2024-08-08 21:17:31.343729,22
2024-08-08 21:17:31.360055,24
2024-08-08 21:17:31.376707,26
2024-08-08 21:17:31.393125,28
2024-08-08 21:17:31.410039,30
2024-08-08 21:17:31.426747,32
2024-08-08 21:17:31.443357,34
2024-08-08 21:17:31.459618,36
2024-08-08 21:17:31.477249,1
2024-08-08 21:17:31.477476,0
2024-08-08 21:17:31.592627,2
2024-08-08 21:17:31.609808,4
2024-08-08 21:17:31.626742,6
2024-08-08 21:17:31.644227,8
2024-08-08 21:17:31.660254,10
2024-08-08 21:17:31.676351,12
2024-08-08 21:17:31.692255,14
2024-08-08 21:17:31.709274,16
2024-08-08 21:17:31.725529,18
2024-08-08 21:17:31.741395,20
2024-08-08 21:17:31.757650,22
2024-08-08 21:17:31.775024,24
2024-08-08 21:17:31.791150,26
2024-08-08 21:17:31.808075,28
2024-08-08 21:17:31.824774,30
2024-08-08 21:17:31.841171,32
2024-08-08 21:17:31.858067,34
2024-08-08 21:17:31.874718,36
2024-08-08 21:17:31.891316,38
2024-08-08 21:17:31.908027,0
2024-08-08 21:17:32.109228,2
2024-08-08 21:17:32.125981,4
2024-08-08 21:17:32.142797,6
2024-08-08 21:17:32.159186,8
2024-08-08 21:17:32.175631,10
2024-08-08 21:17:32.193148,12
2024-08-08 21:17:32.209609,14
2024-08-08 21:17:32.227152,16
2024-08-08 21:17:32.243361,18
2024-08-08 21:17:32.260024,20
